source_row_number,hora,dia_semana,mes,trimestre,dia_mes,semana_ano,is_horario_comercial,is_fim_de_semana,is_segunda_terca,periodo_dia,lag_1d,lag_7d,rolling_7d,rolling_30d,lag_1d_p2,lag_1d_p3,prioridade_bin,produto_enc,categoria_enc,subcategoria_enc,grupo_enc,aberto_por_enc,produto_freq,grupo_freq,mes_sin,mes_cos,is_feriado,tipo_feriado,dias_ate_feriado,dias_desde_feriado,target_ola
16829,8,3,4,2,24,17,0,0,0,1,80.0,71.0,50.57,66.9,22.0,58.0,0,35,52,163,4,0,0.127364,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16830,8,3,4,2,24,17,0,0,0,1,80.0,71.0,50.57,66.9,22.0,58.0,0,32,24,215,4,0,0.022354,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16831,6,3,4,2,24,17,0,0,0,1,80.0,71.0,50.57,66.9,22.0,58.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16832,5,3,4,2,24,17,0,0,0,0,80.0,71.0,50.57,66.9,22.0,58.0,1,31,60,229,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16833,5,3,4,2,24,17,0,0,0,0,80.0,71.0,50.57,66.9,22.0,58.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16834,5,3,4,2,24,17,0,0,0,0,80.0,71.0,50.57,66.9,22.0,58.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16835,5,3,4,2,24,17,0,0,0,0,80.0,71.0,50.57,66.9,22.0,58.0,0,35,45,300,15,1,0.127364,0.018915,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16836,5,3,4,2,24,17,0,0,0,0,80.0,71.0,50.57,66.9,22.0,58.0,1,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16837,4,3,4,2,24,17,0,0,0,0,80.0,71.0,50.57,66.9,22.0,58.0,0,37,4,249,10,0,0.017782,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16838,4,3,4,2,24,17,0,0,0,0,80.0,71.0,50.57,66.9,22.0,58.0,0,12,34,246,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16839,3,3,4,2,24,17,0,0,0,0,80.0,71.0,50.57,66.9,22.0,58.0,0,31,116,246,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16840,2,3,4,2,24,17,0,0,0,0,80.0,71.0,50.57,66.9,22.0,58.0,1,12,92,351,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16841,1,3,4,2,24,17,0,0,0,0,80.0,71.0,50.57,66.9,22.0,58.0,0,31,59,283,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,3,0
16842,23,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,0,22,92,351,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16843,22,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16844,22,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,0,35,98,230,15,1,0.127364,0.018915,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16845,22,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16846,22,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16847,22,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,1,22,92,351,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16848,22,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16849,22,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,0,35,38,325,12,0,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16850,21,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,1,14,85,172,2,1,0.005393,0.016219,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16851,21,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,0,36,71,206,4,1,0.008051,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16852,21,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,0,22,104,122,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16853,20,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,1,22,92,351,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16854,20,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16855,19,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,1,34,34,295,2,1,0.005471,0.016219,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16856,19,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,1,35,38,325,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16857,19,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,1,31,115,361,12,0,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16858,19,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,1,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16859,18,2,4,2,23,17,0,0,0,3,59.0,74.0,48.29,68.0,11.0,48.0,0,21,5,25,10,0,0.015671,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16860,17,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16861,17,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,1,14,58,310,2,1,0.005393,0.016219,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16862,17,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,11,55,269,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16863,17,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,1,42,113,99,8,0,0.006605,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16864,17,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,1,35,98,230,8,1,0.127364,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,2,1
16865,16,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,35,47,204,4,0,0.127364,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16866,16,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,35,52,204,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16867,16,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,22,86,324,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16868,16,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,29,12,149,10,0,0.018993,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16869,16,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16870,15,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,19,70,198,4,1,0.010005,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16871,15,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,32,55,269,10,0,0.022354,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16872,15,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,15,5,106,10,0,0.041582,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16873,14,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,32,79,266,10,0,0.022354,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16874,14,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,32,24,215,4,0,0.022354,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16875,14,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,34,34,214,11,0,0.005471,0.015437,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16876,14,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16877,14,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16878,14,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,1,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16879,14,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16880,14,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,1,7,123,10,0,0.000469,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16881,14,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,22,104,37,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16882,14,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,22,104,122,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16883,14,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16884,13,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,29,55,269,10,0,0.018993,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16885,13,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,35,55,270,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,1
16886,13,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,21,5,25,10,0,0.015671,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16887,12,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,22,92,349,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16888,12,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,0,22,104,193,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16889,12,2,4,2,23,17,1,0,0,2,59.0,74.0,48.29,68.0,11.0,48.0,1,12,92,351,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16890,11,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,35,52,335,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16891,11,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,35,52,81,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16892,11,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,1,31,117,361,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16893,11,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,1,29,13,93,10,0,0.018993,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16894,11,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,31,117,379,15,0,0.071635,0.018915,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16895,10,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16896,10,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,35,52,204,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16897,10,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,22,92,351,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16898,10,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,30,104,262,8,0,0.019853,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16899,9,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,11,111,346,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16900,9,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,22,92,351,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16901,9,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16902,9,2,4,2,23,17,1,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16903,8,2,4,2,23,17,0,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,11,55,269,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16904,8,2,4,2,23,17,0,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,22,92,351,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16905,8,2,4,2,23,17,0,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,22,55,269,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16906,8,2,4,2,23,17,0,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,1,38,26,175,1,1,0.001485,0.009809,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16907,8,2,4,2,23,17,0,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,21,5,9,10,0,0.015671,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16908,8,2,4,2,23,17,0,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,1,12,92,351,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16909,8,2,4,2,23,17,0,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,22,92,185,8,0,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16910,8,2,4,2,23,17,0,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,35,98,230,9,1,0.127364,0.006214,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16911,8,2,4,2,23,17,0,0,0,1,59.0,74.0,48.29,68.0,11.0,48.0,0,29,55,269,10,0,0.018993,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16912,4,2,4,2,23,17,0,0,0,0,59.0,74.0,48.29,68.0,11.0,48.0,1,16,34,296,12,0,0.010982,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16913,3,2,4,2,23,17,0,0,0,0,59.0,74.0,48.29,68.0,11.0,48.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16914,3,2,4,2,23,17,0,0,0,0,59.0,74.0,48.29,68.0,11.0,48.0,0,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16915,2,2,4,2,23,17,0,0,0,0,59.0,74.0,48.29,68.0,11.0,48.0,1,22,92,351,12,1,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16916,2,2,4,2,23,17,0,0,0,0,59.0,74.0,48.29,68.0,11.0,48.0,0,22,34,246,15,1,0.319056,0.018915,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16917,2,2,4,2,23,17,0,0,0,0,59.0,74.0,48.29,68.0,11.0,48.0,1,23,94,351,12,1,0.073902,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16918,2,2,4,2,23,17,0,0,0,0,59.0,74.0,48.29,68.0,11.0,48.0,0,35,38,325,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16919,1,2,4,2,23,17,0,0,0,0,59.0,74.0,48.29,68.0,11.0,48.0,0,12,92,246,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16920,1,2,4,2,23,17,0,0,0,0,59.0,74.0,48.29,68.0,11.0,48.0,0,11,97,275,4,1,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16921,0,2,4,2,23,17,0,0,0,0,59.0,74.0,48.29,68.0,11.0,48.0,1,31,119,361,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,2,0
16922,22,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,1,31,60,361,12,1,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16923,22,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,1,22,92,351,12,0,0.319056,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16924,21,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16925,21,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,23,106,193,8,1,0.073902,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16926,21,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16927,21,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16928,21,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,22,104,127,10,1,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16929,20,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,42,113,246,8,0,0.006605,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16930,20,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,31,59,246,2,1,0.071635,0.016219,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16931,20,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,22,34,246,15,1,0.319056,0.018915,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16932,19,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,22,104,37,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16933,19,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16934,19,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,22,34,295,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16935,18,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,1,12,92,351,12,1,0.020009,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16936,18,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16937,18,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,31,116,249,12,0,0.071635,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16938,18,1,4,2,22,17,0,0,1,3,28.0,74.0,47.43,68.1,10.0,18.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16939,16,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,11,97,12,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16940,16,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,16,92,191,12,0,0.010982,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16941,16,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,11,97,317,4,0,0.143935,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16942,16,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16943,16,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,30,104,378,8,0,0.019853,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16944,15,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,41,36,360,11,0,0.016492,0.015437,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16945,15,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,23,35,306,10,0,0.073902,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16946,15,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,29,12,123,10,0,0.018993,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16947,15,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,35,47,204,4,0,0.127364,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16948,14,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,22,55,286,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16949,14,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,23,94,370,10,0,0.073902,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16950,14,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,35,47,204,10,0,0.127364,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16951,13,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,22,104,127,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16952,13,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,11,55,269,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16953,13,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,29,13,93,10,0,0.018993,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16954,12,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16955,12,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,1,23,94,351,8,0,0.073902,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16956,12,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16957,12,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,29,55,269,10,0,0.018993,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16958,12,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,8,9,108,12,0,0.004377,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16959,12,1,4,2,22,17,1,0,1,2,28.0,74.0,47.43,68.1,10.0,18.0,0,20,107,13,6,0,0.006644,0.006995,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16960,11,1,4,2,22,17,1,0,1,1,28.0,74.0,47.43,68.1,10.0,18.0,0,41,95,295,12,0,0.016492,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16961,11,1,4,2,22,17,1,0,1,1,28.0,74.0,47.43,68.1,10.0,18.0,0,11,111,23,10,0,0.143935,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16962,11,1,4,2,22,17,1,0,1,1,28.0,74.0,47.43,68.1,10.0,18.0,0,32,79,266,10,0,0.022354,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16963,11,1,4,2,22,17,1,0,1,1,28.0,74.0,47.43,68.1,10.0,18.0,1,16,92,298,12,0,0.010982,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16964,11,1,4,2,22,17,1,0,1,1,28.0,74.0,47.43,68.1,10.0,18.0,0,35,47,204,4,0,0.127364,0.141707,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16965,11,1,4,2,22,17,1,0,1,1,28.0,74.0,47.43,68.1,10.0,18.0,1,35,98,230,12,1,0.127364,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16966,10,1,4,2,22,17,1,0,1,1,28.0,74.0,47.43,68.1,10.0,18.0,0,22,104,122,10,0,0.319056,0.339886,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16967,9,1,4,2,22,17,1,0,1,1,28.0,74.0,47.43,68.1,10.0,18.0,0,22,92,307,8,1,0.319056,0.080428,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
16968,9,1,4,2,22,17,1,0,1,1,28.0,74.0,47.43,68.1,10.0,18.0,1,41,95,296,12,0,0.016492,0.350633,0.8660254037844387,-0.49999999999999983,0,0,7,1,0
